Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
Phel_clc_contig_255,4454.64445086522,3.38642618868468,0.411445194073949,8.23056445295612,1.86333312579061E-16,3.89788586213998E-14,Phel_clc_contig_255,sp,Q8F7W8,MSRB_LEPIN,59.06,127,52,0,4916,4536,2,128,2E-44,164
Phel_clc_contig_25528,31.0946020399764,-2.29234814829725,0.596384743696093,-3.84374042516652,0.000121173172850827,0.00148042006830793,,,,,,,,,,,,,,
Phel_clc_contig_2553,133.79733588905,1.43655537762187,0.362184349019163,3.966365143917,7.29770350076672E-05,0.000979371979715213,,,,,,,,,,,,,,
Phel_clc_contig_2554,213.417543454333,2.51528145040231,0.61240242068315,4.10723629667637,4.0042152855798E-05,0.000590347385917079,Phel_clc_contig_2554,sp,Q5ZL23,AB1IP_CHICK,51,251,122,1,891,1643,173,422,1E-84,282
Phel_clc_contig_2555,1332.77801015159,-2.27850746632382,0.542100376793718,-4.20310991075154,2.63272671624103E-05,0.00042041005841111,,,,,,,,,,,,,,
Phel_clc_contig_2556,154.384956654244,2.97498183155694,0.568621362515879,5.23192062006615,1.67757793597807E-07,5.39893329925797E-06,,,,,,,,,,,,,,
Phel_clc_contig_2557,49.8686805656914,1.98780184891744,0.588551930792105,3.37744512407283,0.000731625497614225,0.00638882803505706,,,,,,,,,,,,,,
Phel_clc_contig_25574,18.2379810450142,-2.19694131689557,0.746934932128082,-2.94127536736874,0.00326863819966478,0.0204787525407949,,,,,,,,,,,,,,
Phel_clc_contig_2560,92.4855790635571,-1.51742132863378,0.502068146410606,-3.02234136836235,0.00250827509633327,0.016704384590968,,,,,,,,,,,,,,
Phel_clc_contig_2561,107.22935967516,-1.47314280733696,0.510224356720121,-2.88724516564982,0.00388631278437786,0.0233943334346549,,,,,,,,,,,,,,
Phel_clc_contig_2562,1296.5312016714,-1.7182039029588,0.397055401377117,-4.32736564469218,1.50903337133123E-05,0.000263060845204195,,,,,,,,,,,,,,
Phel_clc_contig_2563,389.988966646063,-1.00870453066218,0.320632550788152,-3.14598292713161,0.0016552966804112,0.0120987329358177,Phel_clc_contig_2563,sp,Q8WU17,RN139_HUMAN,45.65,425,205,5,24,1283,200,603,1E-117,391
Phel_clc_contig_2566,331.488198898399,1.10838627296475,0.314520699639918,3.52404873267067,0.000425006074943276,0.00409917488368702,,,,,,,,,,,,,,
Phel_clc_contig_2569,181.074587345981,1.92527532112957,0.365684409031794,5.26485481354546,1.40300188612635E-07,4.60179730141128E-06,Phel_clc_contig_2569,sp,P28480,TCPA_RAT,79.03,267,56,0,3,803,273,539,6E-135,410
Phel_clc_contig_25692,12.004193484242,-2.02504437476483,0.698139171624671,-2.9006313598652,0.0037241170979709,0.022653942682875,Phel_clc_contig_25692,sp,O68965,MI2D_RHIME,37,227,141,2,150,827,66,291,1E-49,173
Phel_clc_contig_257,1334.71430189338,1.92017769550471,0.344382915262296,5.57570544416299,2.46528766898556E-08,1.01119762405209E-06,,,,,,,,,,,,,,
Phel_clc_contig_2574,41.2750506292544,2.4863218365784,0.788935502977844,3.15148935140294,0.00162440085696669,0.0119183924139174,,,,,,,,,,,,,,
Phel_clc_contig_25775,20.240981011578,-2.1733739696988,0.661374653718801,-3.2861464488823,0.00101568188542039,0.00824945766040104,,,,,,,,,,,,,,
Phel_clc_contig_25794,24.0746514759895,-1.63886539371872,0.622351786357043,-2.63334247550227,0.0084549045299977,0.0427904536522222,,,,,,,,,,,,,,
Phel_clc_contig_25803,60.1476696683582,-3.96024977530375,0.60113725174714,-6.58792940180253,4.46002613003596E-11,3.51334359624214E-09,,,,,,,,,,,,,,
Phel_clc_contig_25806,10.8534825553958,-2.90771292887504,0.758831064722346,-3.83183170016763,0.000127192740519875,0.00154195603719749,,,,,,,,,,,,,,
Phel_clc_contig_25849,11.2202876462036,-2.0872741739242,0.733832249212472,-2.84434784130052,0.00445024355700556,0.0260362757761789,,,,,,,,,,,,,,
Phel_clc_contig_25852,23.913150023624,-2.72124636963129,0.705560118540568,-3.85685967520403,0.000114853051245907,0.00141606967636325,,,,,,,,,,,,,,
Phel_clc_contig_2586,196.207006557256,6.62481449915006,0.586520454788782,11.2951124637858,1.38726359972536E-29,1.53635363482526E-26,,,,,,,,,,,,,,
Phel_clc_contig_2588,1143.76905014558,-1.77723804453688,0.635900987642288,-2.79483454039959,0.00519262840494392,0.0293138275801737,Phel_clc_contig_2588,sp,Q9UGM3,DMBT1_HUMAN,36.36,451,249,11,2042,795,386,833,2E-68,250
Phel_clc_contig_2589,207.611042957036,1.07572973017451,0.332389957937742,3.23634846506405,0.00121069488800578,0.00946647761137992,,,,,,,,,,,,,,
Phel_clc_contig_2593,427.887324130623,3.45116232750593,0.638769032462649,5.40283287403689,6.5596572099377E-08,2.39520851501599E-06,Phel_clc_contig_2593,sp,Q6PCS4,RHG29_DANRE,44.98,478,209,13,3536,2247,478,949,3E-97,343
Phel_clc_contig_25933,18.2953458066982,-1.95225520544489,0.736297207016821,-2.65144996726884,0.00801469865356287,0.0411376040214363,,,,,,,,,,,,,,
Phel_clc_contig_25934,12.5338946383315,-1.92914829552677,0.738749395032046,-2.611370389607,0.00901801640998519,0.0449516004635401,,,,,,,,,,,,,,
Phel_clc_contig_2594,535.215347543112,-2.27695634908756,0.365071493102809,-6.23701491928415,4.45999468345971E-10,2.78040794389059E-08,,,,,,,,,,,,,,
Phel_clc_contig_2595,4291.95616709139,-2.530492360866,0.362806306341821,-6.9747750152994,3.06360690594049E-12,3.06800676692242E-10,,,,,,,,,,,,,,
Phel_clc_contig_2596,367.379057692139,1.76112259132948,0.644440770132803,2.73279201588464,0.00627999745527817,0.033984912932027,Phel_clc_contig_2596,sp,P0CG13,CTF8_HUMAN,46.1,141,56,3,2388,1966,1,121,5E-23,100
Phel_clc_contig_2597,1507.12980028203,1.17807668682461,0.358532069265712,3.28583350782919,0.00101681091497498,0.00825506644943249,Phel_clc_contig_2597,sp,P13073,COX41_HUMAN,36.72,177,86,5,83,562,2,169,4E-29,119
Phel_clc_contig_2598,1503.81697736934,4.44233985357628,0.369905245444705,12.0093994564355,3.17139679966863E-33,4.26484911052581E-30,,,,,,,,,,,,,,
Phel_clc_contig_25982,17.3479046527014,-1.94424064914769,0.6907842820965,-2.81454094937859,0.00488469539385176,0.0279222751446125,,,,,,,,,,,,,,
Phel_clc_contig_25989,7.17074851023702,-2.43091128237705,0.795028401723898,-3.05764080516619,0.00223086806419337,0.0152618288679392,,,,,,,,,,,,,,
Phel_clc_contig_26,1406.38408939464,2.19734528067691,0.506945819696269,4.334477562106,1.46106689041973E-05,0.000256599872629965,Phel_clc_contig_26,sp,Q32LN0,EHF_BOVIN,76.34,93,22,0,1167,1445,205,297,4E-39,152
Phel_clc_contig_260,1301.93480469184,2.09851975593546,0.486541418576598,4.31313692074724,1.60954367846426E-05,0.000278519106934252,,,,,,,,,,,,,,
Phel_clc_contig_2601,620.320153873303,3.11677530357856,0.574948876537594,5.42096076845671,5.92795697127039E-08,2.18834599800211E-06,,,,,,,,,,,,,,
Phel_clc_contig_2602,64.4578080749624,1.56415906521648,0.595934314288322,2.62471723428854,0.00867209532173742,0.0435897554710648,,,,,,,,,,,,,,
Phel_clc_contig_26031,54.2993026622975,-3.3191099832715,0.572350978528824,-5.79908152127732,6.66791139214924E-09,3.04700892669888E-07,,,,,,,,,,,,,,
Phel_clc_contig_2604,1063.91169432935,1.7237678997896,0.432284055000412,3.98758149843847,6.67502775925252E-05,0.000905408844549332,Phel_clc_contig_2604,sp,Q8VEM8,MPCP_MOUSE,77.53,316,71,0,2638,1691,42,357,7E-168,501
Phel_clc_contig_2609,35.1358603551734,1.96293461994351,0.717414324767762,2.73612409478853,0.00621675771538809,0.0337688682941753,,,,,,,,,,,,,,
Phel_clc_contig_261,612.432191673206,1.56529495779674,0.55009026222945,2.84552384449198,0.00443384397374932,0.0259726137192839,,,,,,,,,,,,,,
Phel_clc_contig_2610,756.422954197155,-1.63545423725911,0.296153269710408,-5.52232375775668,3.34545307667723E-08,1.32043700366042E-06,,,,,,,,,,,,,,
Phel_clc_contig_26106,39.0694334516966,-1.71556938626394,0.63362742296153,-2.70753651766758,0.00677846129605455,0.0360910890330371,,,,,,,,,,,,,,
Phel_clc_contig_2617,495.090801166443,2.42809799163419,0.594863384468246,4.0817741603052,4.46932154481878E-05,0.00064789372326128,,,,,,,,,,,,,,
Phel_clc_contig_2619,481.871193113235,1.98931011279801,0.371558814566953,5.3539575292179,8.6051065923624E-08,3.01691511758672E-06,,,,,,,,,,,,,,
Phel_clc_contig_26194,7.88977983978708,-2.59543378558567,0.783106902503217,-3.31427775350889,0.000918801886156519,0.00762710895532133,,,,,,,,,,,,,,
Phel_clc_contig_262,2750.35263888732,1.30496934166857,0.377577054972702,3.45616695845811,0.000547915828320601,0.00505171953956511,,,,,,,,,,,,,,
Phel_clc_contig_2620,39.2321431546583,1.56601511068578,0.460576867837344,3.40011672327154,0.000673570931121376,0.00599023142192827,,,,,,,,,,,,,,
Phel_clc_contig_2622,350.955918445543,1.01520869446959,0.369596621237651,2.7468018811157,0.00601794748344817,0.0329547866216333,,,,,,,,,,,,,,
Phel_clc_contig_26243,19.9179958396275,-2.78404864144134,0.67092773585743,-4.14955067833557,3.33128531518642E-05,0.000507428063341543,,,,,,,,,,,,,,
Phel_clc_contig_2627,296.792909637281,1.83276477575783,0.659825186418059,2.77765204100077,0.00547532173557236,0.0305433725379617,,,,,,,,,,,,,,
Phel_clc_contig_26278,43.3082437194503,-2.50771724474099,0.614376689220452,-4.08172589998961,4.47024988854519E-05,0.00064789372326128,,,,,,,,,,,,,,
Phel_clc_contig_2628,21.1518104569264,-4.29776057434007,0.739311459483189,-5.81319350486519,6.12921408804958E-09,2.82138664145989E-07,,,,,,,,,,,,,,
Phel_clc_contig_26282,9.97603626107716,-2.19032759034368,0.770842370106701,-2.841472751479,0.00449056892722882,0.0262314431253295,,,,,,,,,,,,,,
Phel_clc_contig_26292,112.311014828952,-2.60064364309279,0.728796099745845,-3.56841048408426,0.000359153517236132,0.00356070735597928,,,,,,,,,,,,,,
Phel_clc_contig_263,252.441387082071,1.36574653494754,0.315115428848911,4.33411508898975,1.46347602339471E-05,0.000256783439817822,Phel_clc_contig_263,sp,Q6P268,PDCL3_DANRE,70.34,118,35,0,2,355,73,190,5E-53,184
Phel_clc_contig_2632,459.211114773648,1.46909648893678,0.555977194149543,2.64236825610086,0.00823284873509423,0.0419485367078807,,,,,,,,,,,,,,
Phel_clc_contig_2633,235.336675230505,3.97190459781193,0.546290665214011,7.27067997080992,3.57682421676761E-13,4.23527481314992E-11,,,,,,,,,,,,,,
Phel_clc_contig_2634,1748.99155882219,5.98278640616051,0.58551375315775,10.2180117442068,1.64683984954711E-24,8.85858681354956E-22,,,,,,,,,,,,,,
Phel_clc_contig_26377,10.2357419803464,-2.09166439874089,0.76271339045729,-2.74239894685317,0.0060992213632645,0.0332551522172548,,,,,,,,,,,,,,
Phel_clc_contig_264,2398.62920190333,1.13609600076852,0.345324106843054,3.28994118352953,0.0010020832665879,0.00816366147124636,Phel_clc_contig_264,sp,Q9VZS3,SUI1_DROME,48.28,116,48,3,1947,1612,3,110,6E-23,99.8
Phel_clc_contig_26403,11.1863208828557,-2.35244747295201,0.736226299030775,-3.1952776966117,0.0013969635566579,0.0106222265271399,,,,,,,,,,,,,,
Phel_clc_contig_2643,32.9913776702004,2.33239520987823,0.791145522184115,2.94812413706039,0.00319708654492963,0.0201376470613499,,,,,,,,,,,,,,
Phel_clc_contig_2644,375.519598000486,1.35337427741601,0.444981239508052,3.04141873242169,0.00235466119245495,0.0159178478529082,,,,,,,,,,,,,,
Phel_clc_contig_2646,153.881571609793,1.43912548943716,0.398343607850857,3.61277415044144,0.0003029385472778,0.00311152429328922,Phel_clc_contig_2646,sp,P35978,KINH_STRPU,74.31,1047,244,9,4370,1242,1,1026,0,1412
Phel_clc_contig_26466,22.5431854533031,-3.22778287458838,0.691699785247149,-4.66645059523196,3.06447285149599E-06,6.71651110304016E-05,,,,,,,,,,,,,,
Phel_clc_contig_2650,210.104156097613,0.996553043464475,0.327289646148353,3.04486577926379,0.00232784171221355,0.0157648474517427,,,,,,,,,,,,,,
Phel_clc_contig_26512,11.6579157414863,-2.43046931383504,0.79132529351013,-3.07139091062547,0.00213064004311654,0.0147026669441341,,,,,,,,,,,,,,
Phel_clc_contig_26527,11.4159870664398,-2.29336344418781,0.74294768348997,-3.08684379149662,0.00202293871391911,0.0141058767285019,,,,,,,,,,,,,,
Phel_clc_contig_2655,222.376308346412,3.78245473722326,0.660574746955011,5.72600565592144,1.02822794266585E-08,4.55492881801644E-07,,,,,,,,,,,,,,
Phel_clc_contig_2657,1196.02797368631,1.37934510907094,0.414065553093,3.33122400249782,0.000864649941953253,0.00727055134307901,,,,,,,,,,,,,,
Phel_clc_contig_2658,1287.20109890992,2.81894649748363,0.298565607662706,9.4416316720184,3.67018905133379E-21,1.43955519311378E-18,Phel_clc_contig_2658,sp,Q91VS7,MGST1_MOUSE,46.48,142,70,1,129,536,8,149,1E-33,134
Phel_clc_contig_2659,124.90595199217,1.62176030118915,0.483893418831033,3.3514824506333,0.000803801334150372,0.00686920124328944,Phel_clc_contig_2659,sp,Q3UMR5,MCU_MOUSE,56.54,283,120,2,2777,1935,54,335,6E-100,323
Phel_clc_contig_266,521.576309062222,3.4776263989032,0.658215505773598,5.28341609761374,1.26796948985294E-07,4.21767872534654E-06,,,,,,,,,,,,,,
Phel_clc_contig_2661,2878.74358868312,-1.37026340543116,0.378050664648006,-3.62454965317144,0.000289465406155137,0.00300428070655058,Phel_clc_contig_2661,sp,Q3V1H3,HPHL1_MOUSE,44.24,1033,556,13,3,3068,41,1064,0,899
Phel_clc_contig_2666,120.804186949605,1.10744030076743,0.40165122646201,2.75721877043035,0.0058295334791741,0.0321572302409642,,,,,,,,,,,,,,
Phel_clc_contig_2670,696.931292923408,3.4047245757508,0.670192849588605,5.08021620618718,3.77005548296749E-07,1.10044704771828E-05,,,,,,,,,,,,,,
Phel_clc_contig_26724,7.56256616069798,-2.5510521544717,0.774638458959701,-3.29321649985934,0.000990481734796746,0.00810676863189546,,,,,,,,,,,,,,
Phel_clc_contig_2675,68.3170762752528,-1.45497965795772,0.435401757810229,-3.34169449676837,0.000832686548994607,0.00705535088115278,,,,,,,,,,,,,,
Phel_clc_contig_2677,1301.77569957514,1.77776435195574,0.530326163109194,3.35220940549694,0.000801693549009704,0.00685444343651485,Phel_clc_contig_2677,sp,Q6NRW5,CO041_XENLA,44.77,306,150,6,7514,6615,2,294,6E-71,248
Phel_clc_contig_268,100.983578102009,3.01005753253539,0.709338485822149,4.24347133660261,2.20088495835281E-05,0.000362520219692987,,,,,,,,,,,,,,
Phel_clc_contig_2680,65.2879121856777,1.46708235221543,0.568069725665264,2.58257443749065,0.00980662044879211,0.0478810277980832,Phel_clc_contig_2680,sp,Q5ZLY5,PKHF2_CHICK,66.67,225,75,0,34,708,7,231,1E-104,329
Phel_clc_contig_2682,31.8929166733002,1.59893532096058,0.567563768017716,2.81719061550574,0.0048445764136829,0.0277483541650161,,,,,,,,,,,,,,
Phel_clc_contig_26827,29.8154150068705,-1.94698747064146,0.62119539357756,-3.13425935023192,0.00172288507006581,0.012506466495241,,,,,,,,,,,,,,
Phel_clc_contig_2683,143.482364765662,2.31512707760552,0.490883610999324,4.71624439221441,2.40237844708356E-06,5.53605618399537E-05,,,,,,,,,,,,,,
Phel_clc_contig_269,45668.4461890745,-2.71537990199039,0.434589473313339,-6.24814927358493,4.15344636161543E-10,2.60656448833779E-08,,,,,,,,,,,,,,
Phel_clc_contig_26929,9.1834738097247,-3.24862988171077,0.787705969881841,-4.12416562260925,3.72081094942834E-05,0.000557292822155031,,,,,,,,,,,,,,
Phel_clc_contig_2696,32.0220110190903,1.72757715413265,0.607320010496738,2.84459119454936,0.00444684544721756,0.0260319864338643,,,,,,,,,,,,,,
Phel_clc_contig_2698,1461.52777146697,3.21859020541791,0.431817243821678,7.45359350852382,9.08315668742611E-14,1.17129171886419E-11,,,,,,,,,,,,,,
Phel_clc_contig_2703,122.298997521843,2.08950401855893,0.3560108882882,5.86921380018981,4.37866495023605E-09,2.09763676890825E-07,,,,,,,,,,,,,,
Phel_clc_contig_2706,108.034653033974,1.1518561775022,0.408151549732341,2.82212863887831,0.00477060372852774,0.0274835239892876,,,,,,,,,,,,,,
Phel_clc_contig_2712,53.9965413358016,1.95681835993572,0.635107843929723,3.08108044742122,0.00206250915503519,0.014318163665873,Phel_clc_contig_2712,sp,Q96P53,WDFY2_HUMAN,58.15,399,167,0,20,1216,1,399,0,524
Phel_clc_contig_2714,323.681912891064,2.51834723440583,0.476018857045179,5.2904358664237,1.22025205938659E-07,4.08784439894509E-06,Phel_clc_contig_2714,sp,Q54BU4,ABCB1_DICDI,56.21,338,139,4,3069,2062,577,907,7E-115,382
Phel_clc_contig_2715,102.35408814456,1.38364112283887,0.444293527505538,3.11425001081436,0.00184413155662266,0.0131612830995204,,,,,,,,,,,,,,
Phel_clc_contig_27159,74.7650291611063,-2.06598279239705,0.766246135216497,-2.69623910313535,0.00701273086522379,0.0369724682160651,,,,,,,,,,,,,,
Phel_clc_contig_2719,62.0769103230907,1.79905826860724,0.477432379182188,3.76819492571684,0.000164432282999063,0.00189924330798979,,,,,,,,,,,,,,
Phel_clc_contig_2720,172.580300484284,-1.84917529517316,0.443655293046022,-4.16804515613283,3.07223081301213E-05,0.000477235062017982,Phel_clc_contig_2720,sp,Q6DNG6,SIA8A_XENTR,35.25,278,152,12,2706,1885,63,316,9E-38,149
Phel_clc_contig_2721,1882.50754967784,1.75189884754175,0.355533973684555,4.92751460398018,8.32822005099438E-07,2.20218256882123E-05,,,,,,,,,,,,,,
Phel_clc_contig_27214,21.8019802001127,-2.13055803428572,0.775926653334761,-2.74582400943318,0.0060359132837748,0.0329863975017789,,,,,,,,,,,,,,
Phel_clc_contig_2722,520.300758293464,-1.55332061191012,0.424425566549995,-3.6598186686455,0.000252393789911564,0.00267549326515186,,,,,,,,,,,,,,
Phel_clc_contig_27245,9.36933297220624,-1.97547417604332,0.749449327551105,-2.63590092541462,0.00839142284960176,0.0425263305489778,Phel_clc_contig_27245,sp,Q6ZT12,UBR3_HUMAN,34.28,563,343,14,1992,328,1250,1793,2E-85,300
Phel_clc_contig_27268,37.4590732967718,-3.16182629345424,0.643225524386412,-4.91557964287935,8.85201541090242E-07,2.32761025336676E-05,,,,,,,,,,,,,,
Phel_clc_contig_2727,334.294174832293,2.12744672088757,0.528419811850001,4.02605404486891,5.67206575941453E-05,0.000791022089277758,,,,,,,,,,,,,,
Phel_clc_contig_2728,248.942366254975,2.86094481501354,0.426272924469188,6.71153303620235,1.92590177779872E-11,1.67091948251689E-09,Phel_clc_contig_2728,sp,Q9XY07,KARG_STIJA,66.67,147,49,0,443,3,1,147,5E-66,213
Phel_clc_contig_27280,43.8711953211891,-3.5309927065654,0.705606441976035,-5.00419567695121,5.6095753875749E-07,1.55769138380343E-05,,,,,,,,,,,,,,
Phel_clc_contig_273,15617.5119565296,1.26207220639798,0.441044523672902,2.86155283345949,0.00421571232880918,0.0249824413013819,,,,,,,,,,,,,,
Phel_clc_contig_27301,17.6607030905044,-2.21286245557984,0.655590981101457,-3.37537049680277,0.000737163769116771,0.00643122441203033,,,,,,,,,,,,,,
Phel_clc_contig_27302,7.0526579877701,-2.4325697665945,0.785612944724019,-3.09639725634746,0.00195887733690526,0.013740604926198,Phel_clc_contig_27302,sp,P82251,BAT1_HUMAN,38.33,454,275,3,345,1700,26,476,4E-109,343
Phel_clc_contig_27304,29.8176731798504,-1.79394843036727,0.652379636719685,-2.74985350460608,0.00596219133689239,0.0327355428112199,,,,,,,,,,,,,,
Phel_clc_contig_27324,8.71402594379426,-1.92264412016481,0.721907159944366,-2.6632844593382,0.00773819684266484,0.0400789633994088,Phel_clc_contig_27324,sp,Q9NTM9,CUTC_HUMAN,62.56,227,85,0,934,254,41,267,1E-101,306
Phel_clc_contig_2733,530.117870413364,-0.840660192115958,0.278158748290605,-3.02223171941255,0.00250918390978621,0.0167045281009707,,,,,,,,,,,,,,
Phel_clc_contig_27343,9.72143611556711,-2.26949398333584,0.787099141225501,-2.88336483229073,0.00393451462080759,0.0236058338960945,,,,,,,,,,,,,,
Phel_clc_contig_2737,75.6309202062178,1.2190360809148,0.428146799467581,2.8472385696465,0.00441002995056838,0.0258572512860015,,,,,,,,,,,,,,
Phel_clc_contig_2739,317.485872551877,5.03491123799903,0.608091744006114,8.2798546232991,1.23325743863173E-16,2.66879744794479E-14,Phel_clc_contig_2739,sp,Q9BUD6,SPON2_HUMAN,37.66,308,165,5,2278,1367,35,319,3E-61,216
Phel_clc_contig_274,2750.72005199402,1.37647959562548,0.448664002634641,3.06795193628758,0.00215531280857381,0.0148163187842395,,,,,,,,,,,,,,
Phel_clc_contig_2742,135.193859715686,1.5404321976859,0.464629991273405,3.31539553325875,0.000915135385118062,0.00761009447686296,,,,,,,,,,,,,,
Phel_clc_contig_2743,131.86927872661,1.20074029940485,0.361158920225645,3.32468681281539,0.00088517908789679,0.00740364326305152,,,,,,,,,,,,,,
Phel_clc_contig_2744,17.3837177622626,-2.32248538202055,0.735312824206969,-3.15849976440345,0.00158583437537316,0.0117222237083433,,,,,,,,,,,,,,
Phel_clc_contig_2746,42.1259862186134,-3.85073465914117,0.65161115263161,-5.90955916513939,3.43024460799703E-09,1.71302958182387E-07,,,,,,,,,,,,,,
Phel_clc_contig_27465,25.0418268625582,-2.9489449718318,0.626571245444583,-4.70647989876934,2.52030823957016E-06,5.74453307825514E-05,,,,,,,,,,,,,,
